security_id,ticker,effective_first_session,effective_last_session,classification,truth_source,vendor_category,evidence_kind,evidence_url,evidence_summary,outcome_information_used
1000699592357318969,AONEQ,2010-03-29,2011-05-20,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
228695021441073966,PEB-PE,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
22906513656678826,ADI,2006-07-05,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
229177174933045805,PCXCQ,2008-05-05,2012-07-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
229415771453878278,PSEC-PA,2024-12-20,2024-12-27,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
229963927054418472,EPR-PE,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
23018337810254348,MMATQ,2021-02-08,2022-12-29,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
230409294907073506,CODI-PC,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
230485976154984954,PFBC,2018-07-10,2018-08-01,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
230705579175072560,HOSSQ,2006-11-08,2015-08-26,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
232112979474058723,BPY,2014-03-31,2021-07-26,non_common,MANUAL_HISTORICAL_REVIEW,ADR Common Stock Primary Class,WAYBACK_ISSUER,https://web.archive.org/web/20170710175217id_/https://bpy.brookfield.com/en/resources/faqs,Issuer FAQ identifies NYSE BPY as limited partnership units,NO
23239698889305908,CZOOF,2021-08-25,2024-05-08,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
232680048674617812,MKDTY,2021-02-05,2021-02-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
233189665423411967,PWAVQ,2006-07-05,2007-11-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
23320343386927940,HTT,2018-04-20,2021-04-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
233705247448419189,ASTX2,2013-09-05,2013-10-10,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
23385560807102756,UMH-PD,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
234488913323173693,FNF,2016-01-25,2016-02-10,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
234701716849896287,SONO1,2011-12-15,2012-01-13,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
234830040312163466,NGL,2014-06-18,2019-03-11,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
236353628508201014,PMT-PA,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
236546464536198449,NXTS,2025-01-02,2026-06-29,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
237638337902092045,PBY1,2007-04-05,2016-02-03,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
238785323839507876,ARA1,2006-07-05,2008-10-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
240205357509685327,CNO-PA,2025-01-07,2025-01-07,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
240732594440642070,NXG1,2011-09-06,2011-10-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
241154412158535428,AHPIQ,2020-02-28,2021-12-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
241694605179777667,ARGO-PA,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
241773249272800956,EMESQ,2014-04-24,2016-07-07,non_common,MANUAL_HISTORICAL_REVIEW,Domestic Common Stock,WAYBACK_ISSUER,https://web.archive.org/web/20141014020932id_/http://emergelp.com:80/emerge/2013/05/08/emerge-energy-services-lp-prices-initial-public-offering-of-common-units/,Issuer page identifies the offering as common units,NO
241908488000062163,BEPC,2021-01-25,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
242312827585388125,ANAC1,2014-12-19,2016-06-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
242817260532849391,CPPRQ,2006-07-05,2019-03-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
243903755097228934,TFPM,2025-09-23,2026-07-24,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
244543285531595978,CXRXF,2016-05-13,2016-06-29,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
244907465292558772,RKT1,2007-08-03,2015-07-01,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
246935175493407989,ATNXQ,2019-12-13,2021-06-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
247195603529201713,A,2013-08-08,2019-08-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
247700000947564569,TDS-PU,2024-12-20,2024-12-27,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
247760171879345881,INSYQ,2014-03-05,2018-02-01,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
249507410123302203,EBODF,2007-10-03,2007-10-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
250618015555778910,SAP,2006-07-05,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
251441199499575369,OCZTQ,2011-04-20,2012-10-03,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
251855928537668074,TCDAQ,2019-04-04,2019-04-29,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
252301971587511294,SDOCQ,2008-05-09,2015-06-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
252413359803571660,FOXA,2019-09-11,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
252845012432277861,CNXT1,2006-07-05,2007-02-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
253712989797197450,EGLE2,2007-07-26,2024-04-08,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
254714768819945876,CBDBY,2008-03-05,2021-03-24,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
255080464534214550,GPORQ,2011-03-14,2019-08-13,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
255537641544311712,AUVIQ,2021-03-05,2022-06-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
257995258404860206,ERF,2006-07-05,2024-05-30,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
258046948374938664,ASTL,2022-07-13,2022-08-22,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
258470820519040735,CGI1,2007-04-23,2008-06-04,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
258602409035780463,EPEXQ,2007-02-15,2007-02-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
258893123405622697,ABV,2006-07-05,2013-11-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Secondary Class,ADR Common Stock Secondary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
259033848950860991,KEYW1,2006-11-14,2006-12-04,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
259477302138181921,WPZ1,2007-12-06,2015-02-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
259816271407458180,NEE-PT,2025-06-25,2026-03-24,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
260526804976887923,AD1,2006-07-06,2007-01-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
261105040577123289,SNV-PE,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
262188285563884024,CEDCQ,2007-07-31,2011-09-26,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
263440498600908021,DHOXY,2006-12-28,2010-03-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
263470440580545501,AT1,2006-07-05,2007-11-15,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
264006574620812721,SIFY,2011-04-28,2011-05-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
26527342267715083,DNB3,2006-07-05,2019-02-07,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
26679282107568539,BGPIQ,2006-07-17,2008-04-17,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
267190296871711889,ALM,2026-01-13,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
267576191249806189,YAAS,2026-04-27,2026-04-28,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
268168787370268163,BTG,2016-09-16,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
268270329065354602,MOVE1,2014-09-30,2014-11-13,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
268576851142202975,PMT-PC,2024-12-20,2024-12-27,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
270195894721936305,GP,2020-11-20,2021-02-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
270907768212940979,VIEWQ,2021-06-25,2021-07-01,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
271541652423941074,MBT,2006-07-05,2022-02-25,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
27190154661261399,TAC,2025-01-16,2026-07-16,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
272478278078438193,WOLF2,2006-07-05,2025-09-26,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
273162674798824225,AACH,2015-08-04,2015-08-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
273245893688790759,KRON1,2006-07-14,2007-06-11,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
273915692055386629,EVKG,2020-10-23,2021-08-12,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
274091916848055374,NEE-PR1,2019-01-31,2019-08-30,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
274122717897772948,DDC2,2017-07-17,2017-08-14,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
274139514090907649,AMRQQ,2018-01-23,2018-03-08,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
274182913283161824,LPL,2006-07-05,2011-08-15,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
275062087927273775,GPT2,2015-04-14,2015-08-05,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
275516769506070811,ATHN1,2009-01-28,2019-02-11,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
277908412373409816,MT,2006-07-05,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
277945719444548913,CSH1,2007-01-26,2014-05-14,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
278777860356753160,DXTRQ,2007-09-10,2007-10-09,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
278856321542165771,CORSQ,2006-07-25,2007-03-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
27893697355337632,EMC1,2006-07-05,2016-09-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
280245678029102713,RADA,2014-09-17,2014-10-03,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
280302887364922861,FLNA,2019-12-27,2025-10-20,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
280616233060525424,JPM-PC,2024-12-20,2025-01-21,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
280655384494202876,CYRNQ,2022-02-25,2022-04-18,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
280922830550143604,PSA-PN,2024-12-20,2024-12-27,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
281316701790131701,VSUNQ,2006-12-21,2008-01-14,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
281591336072523808,ATYT,2006-07-05,2006-10-24,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
282586625222262119,IGT1,2006-07-05,2015-04-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
283919975105041701,ANPA,2026-01-22,2026-02-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
283931002164964504,TWOUQ,2015-09-25,2024-08-01,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
284182997170685166,DFNS,2024-12-17,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
284710073321041544,AGM-PG,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
285093631861891744,BFXXQ,2020-08-24,2021-04-21,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
285840497023460595,HDB,2007-02-23,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
286324780848209842,WAFU,2020-06-11,2021-04-27,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
286330990160546804,EQOSQ,2020-12-28,2021-11-23,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock Primary Class,ADR Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
286732270772111675,FIG1,2007-08-10,2017-11-17,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
287066693383068005,ADT1,2013-03-21,2016-04-29,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
287367877320854308,TTE,2006-07-05,2026-07-31,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
288236439289729704,HLTH1,2006-07-05,2008-12-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
288575318600382568,BA-PA,2025-05-12,2026-07-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
289699865864951191,BAOS,2024-12-24,2025-01-06,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
289838969810987369,XONE1,2013-08-08,2021-09-09,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
291016485604874227,WCC-PA,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
291579668231200993,TFCF,2006-07-05,2019-03-19,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock Primary Class,Domestic Common Stock Primary Class,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
292100658301919299,BLDP,2014-03-04,2026-07-28,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Canadian Common Stock,Canadian Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
29214485616450513,PSA-PL,2024-12-20,2024-12-31,non_common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Preferred Stock,Domestic Preferred Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
292531942144341277,BBBYQ,2006-07-05,2023-03-17,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
292609610146924249,NEWP1,2016-02-24,2016-03-22,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
29323863487942658,IFIN1,2006-07-28,2007-07-02,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
293425155284498872,RGSEQ,2013-05-28,2016-10-24,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
294070362901168270,TARO,2014-10-30,2017-12-22,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,ADR Common Stock,ADR Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
294778658200477598,HTGMQ,2017-03-24,2017-04-20,common,VENDOR_CATEGORY_PLUS_EPISODE_IDENTITY,Domestic Common Stock,Domestic Common Stock,,unique SEP row; category unambiguous; interval covered; no admitted conflict,NO
